feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target,gender,age_group
-0.6143142211809653,1.3472343054474885,-0.4117599474728064,-0.8479794680117135,0.46679463509128916,0.10760622947417689,1.5788118911726765,-1.7646891485415435,1,Male,36-45
1.183367619143491,-0.06296983847698534,-0.9488694490066201,-0.8839618744889103,0.8551062568610792,1.6989339019150729,1.488866667406104,-1.6776696281340187,1,Male,46+
-1.4007816187444977,-1.2460098678695324,-1.299827882227836,-0.8391652105751586,-0.4833455812110239,-0.9734792450709847,-1.535542058845566,0.01777763438607473,0,Female,46+
-3.6807803464271647,-5.222910590677223,0.3289527801112664,4.23131073051425,-1.8726977602239692,-3.401131876856033,-1.860419463034857,9.210871827638957,0,Female,18-25
0.09556325245525188,-2.8583940785389728,-0.5824672840289186,-0.9454715716817563,1.282539940092982,-0.18549530731191888,0.411228717435133,0.8841001107023566,0,Male,26-35
-1.3147177626756517,0.8185081466019901,-0.5628663916343105,-4.00650228488612,-1.1972212105571867,-1.4687691428725433,-1.9280068500055503,-3.0881043069061453,0,Female,26-35
0.06865437246934847,0.2782831682134357,-1.387510878221717,1.49725826535136,4.178428603211197,-0.6637894643682524,-2.1360632035964713,-2.6673177035357765,1,Female,36-45
0.5883346183396746,-2.3529889805686315,-0.3154648219728162,-0.8046140914157582,0.24643269338314022,0.8641645887785864,1.8586967021823944,1.3421805681581662,1,Male,18-25
0.5573530508026152,-2.1528819563613086,0.07473010881272746,0.11298881758723756,-2.2242220538290507,0.11508406351892402,-2.3594319579108136,2.486464243861689,0,Female,46+
2.152065376571016,-1.2263499268263014,0.023756209541631934,2.7279156144830057,0.5952413066895805,1.708481136246631,-0.589970050834949,1.8213718157283276,0,Female,46+
0.6328289425192981,-2.2126406695396854,-2.6858158494178745,0.05516841526692606,3.136462370773574,0.3849020341236958,-2.4049712417025555,-2.0474218013191887,1,Male,46+
0.972914104776948,-2.7117295743172054,-1.0235979406177607,-1.4757172208694644,1.3196750869677643,0.7301778515629149,0.27005372558583884,-0.20016693526682708,1,Male,46+
-0.9317042921175698,2.061943923816294,-1.7820574750473268,-1.2819780131924619,0.09688823479233943,0.6199150988537409,1.0280028290195853,-3.435327084609539,1,Male,46+
-2.7699651380879615,1.1656610357308184,0.6468216275987118,-1.830133136266014,0.22469180951259604,-2.5590758655319132,1.2562051115928359,-0.8150436124373781,1,Female,26-35
1.0534873492194285,0.35642471528067576,-2.4294644300359978,-0.8233966081863258,-0.6840817848638618,1.3409551356310436,-3.801540603433161,-3.1904529642476716,0,Male,26-35
2.2795658837785293,1.010798563048545,-2.063388864306718,-0.3879172371671017,1.6300736384108514,2.1059425477489455,-2.3431013217739913,-4.456237841735238,0,Male,26-35
3.5566440289364967,-1.7908475093998937,-3.7881032973002933,-1.509559364307496,-1.9300276988296399,6.502131943487677,3.231818529259448,-1.5713285226865523,1,Male,18-25
-2.061134976086105,-1.8194841398481714,-0.6238469995840121,-3.7610246368043887,1.907759751638832,-3.096971958852658,-1.780510417968872,-1.9443760827814105,1,Male,46+
-1.6346465171993434,0.15830976408669772,-1.8211466528000104,-0.48020711182677767,-2.2925340410800352,-0.35060840811659566,-2.0876399332100295,-0.47197868104445817,0,Female,18-25
-0.5848704718934852,-1.5784412155046939,0.36862294503768633,-2.7144548627790948,-0.4002859793200244,-0.4833946725478446,2.0634905798992813,0.5961716452067403,1,Male,18-25
0.9093244264377582,-1.3449198128924191,-1.4095238084231054,0.11046876431936603,-0.9515563991776331,1.3678807647687077,-1.3416904858149912,0.22014284463007147,0,Male,46+
-0.21494869124944294,1.6952712240196166,2.467160104263261,-3.52301523386265,-1.6404903171267426,-0.6095062040108912,2.9774616760894563,-0.6728165118392233,1,Male,46+
1.381024824828274,1.148053031760733,0.01147168556177347,-3.4682464839739273,-1.863153772502786,1.9305870276404176,1.8689641038265736,-2.4209740030625175,1,Female,46+
-0.28689967789612614,0.08370653454997767,-1.7205643452151902,-0.025564677230371147,1.7777870308646389,0.3721058947114345,0.14614217840842614,-2.028203430667989,1,Female,36-45
0.02919085841497049,-0.5264683636043691,-0.3465067957613409,-1.9031937175229698,-1.225117724533455,0.22166933923416202,-0.18357583651554277,-0.468435977132495,0,Male,26-35
-1.7744843145620983,-3.2640205594931757,-0.16639996807046475,0.6326097939144202,-0.4640616977036528,-1.6195858566475978,-0.2725025262590032,3.8443637398929202,0,Male,36-45
-0.9923151872498898,-2.75728578366202,-0.0550711289364747,1.8969694424568804,-2.123689611011934,-0.35250321545755703,-0.25013478315648274,4.887650412688032,0,Female,36-45
0.031321330431110295,0.4233389798229358,-1.0462537490170507,-0.9244243672574126,-0.04153929741633511,-0.0007129579970807942,-1.9745185874706455,-2.0391894381629614,0,Female,36-45
0.5042750096436877,-1.2332616739845672,-0.832467663598876,-2.678298131035655,-0.6812407359088775,1.360337745219949,2.2699537260981746,-0.6575624357556275,1,Female,36-45
0.5177077761968115,0.016299831640166018,-1.506789454372274,0.45670371488012274,1.0084646194870994,1.0506330797007313,-0.32052173305207554,-1.4576637050188692,1,Male,46+
0.37524535677282467,-1.856309486331545,-0.937642918073654,-4.327881076654862,-0.0989795576599426,0.5263446319238778,1.0860898772505991,-1.7279472315081823,1,Male,36-45
,-0.06281213962562004,-1.316315449933634,-2.01006433781887,-1.229476101699812,-1.0290122690027974,-2.2685256209450557,-1.5506088088292589,0,Female,26-35
0.9283796456973566,2.232469593155022,-1.817416497930441,-4.6570558627448815,0.65972585065345,0.8411408393449759,-1.7070173825583055,-7.144266431492555,0,Female,18-25
0.22592841029782584,-1.0931245478411236,-3.13574737622365,0.5344833998186136,0.625090805675584,1.4640134328398122,-1.4154167264759148,-1.48679447353819,0,Female,36-45
1.5551455738777826,0.4402234592824983,1.3005423744471192,-1.6822499863306648,-1.2534832589098497,0.8803903150166852,0.55418382483417,-0.3415203315496142,1,Female,18-25
1.4220239125376237,0.6317210709829089,-1.3089905417761938,0.7979756314125539,1.24485015606934,1.4038469242693767,-1.4350145031378636,-2.222584620189485,0,Male,36-45
1.564527202556298,-0.5141584568082522,-2.17573834659808,-1.4211471117806682,0.5748852793646495,1.957674399111075,-1.0658231798631117,-2.921857568242282,0,Male,18-25
-1.5518829817251576,-0.14869683852673055,-0.89825200533211,-2.03785948099735,-1.5221945026515467,-1.2898908864028815,-2.1299649344516594,-0.9981581647234226,0,Female,18-25
1.6650180387928066,2.326214613979738,-1.2776044949020091,2.4559585779050734,2.785124469588346,2.3415036920981627,1.1532848914741956,-2.9444147890340795,0,Female,26-35
1.4332270193865038,0.2929213674424672,-1.846281426407179,0.7932666900156038,-0.28511790488396715,1.8482939348476588,-2.329763615694072,-1.7189644031449156,0,Male,26-35
-0.3874646593860168,-0.3574147735773928,-1.5327300802689607,0.26990814515854056,-2.1432951497109114,1.0651734936190254,-0.383224976636806,0.527361349450571,0,Female,18-25
0.4432665108332021,-0.09320564138755694,0.7758314552873777,-2.138958964200821,0.30906035128934073,0.31827164032487787,2.530022546657597,-0.6082795139053286,1,Female,26-35
0.2854428384999863,2.278093729082316,-2.197736317225676,-4.110981301094535,-0.9606579081062476,1.4201343954841916,-0.4435259102475769,-5.874012216455682,0,Male,18-25
1.3506716164275032,-2.175537209765116,-0.6756446170145025,0.2699691482730373,1.9913804420567276,0.9757534906546355,0.4154954309955088,0.2992729838196769,1,Female,26-35
0.45746318022152,0.13472735667152824,0.10874104390715778,-0.9525638362022903,-1.4593799909228378,0.6578878193141227,0.14096028701215835,-0.06348866973385493,1,Male,26-35
1.214487884426395,-0.7259240950593855,-0.9896636353077355,-0.09094581400645751,1.0979969330149775,1.6483831254144785,1.25914841637613,-0.7811227153141829,1,Male,26-35
1.8017371678090925,-0.8801425348906438,-0.689341978760805,1.008017693120172,0.44823434323910216,1.2726650792898297,-1.995266477345153,-0.1723665888706507,0,Male,36-45
1.8069629553972832,1.4396902574756105,0.461334279585654,-1.1059837163562396,-0.8577421264333441,1.9012586936443756,1.3049360593483978,-1.5424095718747528,1,Male,26-35
-1.2086135032923502,0.16478517796786019,-2.9544636394627086,-0.5689945113860378,-0.8995496016563582,0.19622902616392152,-2.4864451010742723,-2.1956318632417884,0,Male,26-35
-0.4832683805413993,4.417484162316681,-1.0168006602678632,-2.976966796936241,2.223562538552663,0.34829266002540377,2.228633361207201,-7.0193321870315275,0,Male,46+
-3.1585306931203805,-0.392738478769179,0.31566410680380486,-2.872212467058347,-1.7980518571615063,-2.943702789280931,-0.4365855684316998,0.42732172125004464,0,Male,26-35
1.4898365679839536,0.5463791181672351,2.158356415213651,-2.125276368910299,-1.7931749307136495,0.538198160982588,0.9993092637954935,0.23047836652678666,1,Female,46+
-0.13389069790448094,-1.687623877987382,-1.1061399436186268,-0.7272337062605203,1.7336855170793344,-0.29086414367188207,-0.4043787908951446,-0.6501358566442708,1,Male,18-25
-1.1768056050842115,-1.2292655713732605,0.7241973940170663,0.7764439255839877,-1.2302073354654066,-1.6145818723499494,-1.5503208657713259,2.7457401703932995,1,Male,26-35
-0.12004904373358727,-0.5540155781324918,-1.9204332165423574,1.5666457011727197,-0.47031459509013684,0.926975170516016,-1.3449327071760933,0.20686354942063603,1,Male,36-45
1.1735812826124392,2.1434979400384546,-0.4933687003291761,-2.113023790066001,2.661256865855081,0.7467016819445762,0.7007020272414035,-5.107828466717432,0,Male,36-45
1.538441376998284,-1.7160930336190316,0.6193331821339225,-0.31168740505768444,1.7711846412667398,0.7048790614770346,1.4833391681172574,0.6553356603210285,1,Male,46+
-1.2476426355713275,0.7050654948291524,-3.259317389615359,-3.4640200529671485,-1.612266159838605,1.3416493177906759,1.1448335390450295,-3.747214209845256,1,Male,26-35
1.718285317276993,0.17214130408990735,0.3441838272116333,-0.07585615133058798,-1.9700874052653723,1.6102110813641841,-0.6320640324084406,0.369830505269087,1,Male,26-35
-2.834374691257347,-0.8319450552012826,-2.665594029143988,0.14757162326493,-0.5969183103395477,-1.19365726197819,-1.602848585526242,-0.1623238962704342,0,Male,18-25
-2.236493754394939,-0.8804421452302427,2.0689291209637912,-2.9008067126119355,-2.9017456569031954,-3.0338135108132565,-0.6249712046104212,2.265951372445131,0,Male,46+
1.9673733849143127,1.0022768837268925,-2.101512538506949,2.473103657366913,2.9663070453971723,1.9057775033002948,-2.184939656324632,-3.1352652276478157,0,Male,36-45
-1.7738154089746085,-1.225031266027299,-3.1041500973537035,0.499263978552726,0.28204974532726834,-0.3789922523121488,-2.024101850583791,-0.7165954323603813,0,Male,36-45
0.057586668854752276,0.11939026465260527,-1.1354923022015393,-4.451749065788717,-1.221328181287244,1.2212702716374435,2.2732849148806773,-2.8018024164036945,1,Male,36-45
,-0.9763742688522019,-0.2171725342469748,1.8141732615761463,-0.09879691530662593,-0.12642679389964176,-1.6321803557346235,1.607874618496632,0,Female,18-25
-0.6080063802453277,-0.38208430898724843,1.4982919027830026,-3.2987516087217656,-2.5264545973172403,-0.9749882646007803,0.7426352117675104,0.7572416760266544,0,Male,46+
1.071913256808045,-1.0441894080106855,0.6416026414330882,-0.7085038539694855,0.13035742177043874,1.2186457223133629,3.008691845909558,1.0464921890205887,1,Male,18-25
1.1116910530622852,0.6148602842037886,2.0105586802063664,-2.7762780783364756,-1.3939155772191263,0.1285416645011145,1.0225549585213967,-0.4336300921433835,1,Male,18-25
0.46541122293078385,-0.8827337957828373,-1.2293555157139602,-1.5367108782265562,-0.5813984944162474,0.567284181962406,-1.5032673571181117,-1.2114397796650809,0,Male,36-45
0.34655340911521126,0.3184713819078391,-2.502855434246764,-1.0161179664855287,-2.7664840446257957,1.3713991473704708,-3.6209068784465797,-2.071416124894687,0,Male,18-25
-1.0465619077892234,-1.9442401514122238,-2.2204040992903233,-1.1082164054139954,0.17526240376239033,0.08968311469374322,0.0330670935414229,-0.3273270224661708,1,Female,18-25
4.9426861855090785,-4.006924718394973,-1.2591105671595766,0.1006123226053095,2.859625389907758,3.9886531095018674,0.47070271684381326,-0.11328468118353417,1,Female,18-25
4.068235443785059,-4.004558927569203,-2.608555640446332,-0.013048222205004567,2.9248186873584663,3.640102430522861,-0.8094066939520774,-1.1193720740356479,1,Male,26-35
2.1508495812450104,0.9833276246998081,-2.1290440410400353,-0.5473965980084207,0.4665933861915116,2.3778046256251746,-2.1806143349178573,-3.9450613435646704,0,Female,26-35
2.5135493815892724,-4.957282347858214,-0.10652904027669086,-0.5193071463202852,2.200746259381233,1.2010530458530766,0.43760274042505565,2.143977798218392,1,Male,26-35
-0.598108860337847,1.004921713029264,0.01742546072926099,-0.45647949679525535,-1.3219811870692777,0.20744853263848995,1.0813902638395736,-0.13750536087453277,1,Male,26-35
1.8685278959276526,2.9167382763751237,-0.623319034991501,0.5866313874545082,-2.246504371902894,3.592142403303313,2.0976361092758538,-1.6603835632575918,1,Female,46+
1.1136121710513132,1.48466928365215,1.3871072950697254,-0.453928694640644,1.4868519153918904,0.271576651441887,1.5605840917990164,-1.4101447982326583,1,Female,36-45
-0.2263209906661039,-1.60725091400715,-0.13080011196455232,-1.8977541893386942,2.7249523610704136,-1.4832681181246052,-0.767468617829347,-1.3374174548850442,1,Female,46+
-0.5152952120406005,-1.222612196948162,-0.19865787067953755,-1.7291401740010255,-0.7320346340021605,-0.25136127642907247,0.6813749558014173,0.4313224049970629,0,Female,26-35
-0.7862887879351603,-1.330573579704496,0.010901794006851429,0.5036308980441444,-3.10709316404563,-0.2600820831756669,-1.1556790414362133,3.0368548331033156,0,Female,36-45
1.3170964847237778,2.0543674351765877,0.4923912898343017,-0.38875016350538083,-4.0314406635790325,2.489791743103239,1.3602619045981656,0.12171073910299582,1,Female,18-25
-2.7255174169320058,-1.5804258185087083,1.116199806499477,-0.5883856633281412,-3.039316897116802,-2.6638265027653603,-0.789244524037634,3.9149769903190363,0,Female,36-45
0.04778336041688158,-3.1856536067648267,1.2164266207733756,0.4028033670304856,-1.7059932351200744,-0.3841981929222523,0.39045832528292523,4.757269036915118,0,Female,46+
1.853715303567696,-1.0328138004576775,-1.0947508180554273,0.8981477425352462,3.1120342354504396,1.2689494638211327,-0.5063531524338485,-1.436943226841258,1,Female,36-45
3.320447618956665,3.8871472298656156,1.2045479934333474,-3.560005716232305,-2.7827426982878025,4.128815202691392,4.344850528172296,-3.7229460273000967,1,Female,18-25
,1.7482324888125094,-2.9189814479162486,-3.5614250111186205,-0.047945826178790174,0.007795263467455595,-1.3352853746097648,-5.685821261676329,0,Male,36-45
-1.8270370529372215,-2.2229097884023155,1.9313524880717745,-2.4817572161234462,-1.4937499793094424,-2.9735972886062982,-0.3401035706797204,2.852496537756117,0,Male,26-35
-1.457291116908138,0.551422931685696,-1.952922106586159,-2.0469421889254864,-1.020904184201008,-0.8419602980158367,-2.8136869852122732,-2.734857654648292,0,Female,26-35
0.05259051496648148,0.22514292031857752,0.43531723162928926,0.41178134797808297,1.4167924529516749,-0.43836595539062423,0.3014609363151206,-0.2805078166483364,0,Male,26-35
1.4028154301197158,3.2532390538245473,-1.5118103671037,-1.3046466412328166,-0.09111908718720874,3.1372723550632995,2.7183858403996863,-4.600577269050675,1,Female,26-35
2.1173400767856148,2.1746652790664984,-1.9002272204009278,-4.158733671870156,1.391810662927715,1.8267967914867882,-1.5169381586350026,-7.505073233407272,0,Male,36-45
3.0269623379027606,-4.55305310258885,-1.7773023083280943,0.8057021350451858,3.3697676811447663,2.035057518322788,-1.2469542327688479,0.4791674194026711,1,Female,26-35
2.0052828387745896,0.4993428255750615,0.08604172924271836,-0.2514080531231466,0.19970706349371192,1.656258228580671,0.08835513494920033,-1.2221063416197262,1,Male,36-45
4.366064744365783,-4.302129052215408,-3.6972997988118514,0.28911701656990285,2.94409148277622,4.399436492271913,-1.3441004043349474,-1.6076167437392508,1,Male,26-35
0.0875408918193552,-0.7050326556197071,-2.5408431263435833,0.016980974946413818,-0.5174301476799807,1.059065089864177,-2.0911312167200338,-1.2763162856051806,0,Male,18-25
0.23478355900713477,-0.20438364369685968,-1.2719749512251228,1.36658637540553,2.4812332799382,0.32663952217971703,-0.4240412044008748,-1.1633540328430463,1,Male,26-35
-0.31532780903984425,-1.968585439343169,-0.588618456828615,0.6384535282085482,-1.510626778186352,0.1867096946026971,-0.6446123510797868,2.4386320368846808,0,Male,36-45
1.34216529513206,0.30637949229750105,1.116395159609482,-2.0850831679250126,-2.8463770354843314,1.097562242368758,0.2907568604149673,0.17924768161002977,1,Male,26-35
-0.5454471409845318,3.0015771377466183,0.2815642284998081,-0.26182076852746117,-0.6800318288839622,0.7823456703901872,3.1867905946706734,-1.5101592293107104,1,Female,18-25
0.7752775030495493,2.986708465230903,-3.1366781069953853,-2.4016804737615596,-0.28691726907752724,2.0374901008655892,-2.0047882768209977,-6.777491813888197,0,Female,46+
0.05433666978236984,0.767389557207594,-1.040468848007189,0.4348966229689113,-0.726628221764865,1.1306828827581086,0.39996527506479296,-0.6860722474261254,1,Female,46+
1.013515533246442,0.4398697342262291,3.2491718689234643,0.9579926767473332,-1.1368406401632354,-0.7310597871565968,-0.2896215145775043,2.676355096007303,1,Male,18-25
-0.06663206116760922,1.970096639290138,-0.5339840019844362,-1.7168801568585688,0.4852434705627964,0.3359217586922184,0.7173044912816182,-3.2877192915618187,0,Male,26-35
1.5388505058702047,0.3013959893943252,-1.4278604998367372,-2.128418077591297,0.035362429671226936,2.5551393807655485,2.0038409498896677,-2.7494670749006738,1,Female,26-35
-0.24479527845754823,2.265725861660415,1.0171310833631946,-0.36619174402870736,-2.4250561666242088,0.6902723533240573,2.244767701691526,0.15782808248789149,1,Female,36-45
0.03516082547707411,1.5226253056781291,-1.7219473434301533,-1.7851028515768719,-0.23508876194590322,0.5289095856426498,-1.7752321200860122,-3.891647370328217,0,Female,36-45
1.3161065540368084,1.246186133174577,1.397404650210379,-1.3303476773166092,-2.0961943220651134,1.1807488590767543,1.249023202547885,-0.1352792965570337,1,Female,46+
0.6961404258099722,-0.7653590758500481,-1.3488713159368435,-0.7097770846936386,-1.5225172855760523,2.6972610095621903,3.372197045502412,0.4217459483822146,1,Female,36-45
-0.6878428149252993,0.747879186324647,-1.6197032501659892,-0.5641470683403138,-1.9726947936579606,1.1205457325110362,0.6026876154577402,-0.8519791507800594,1,Female,46+
-0.19769367155887796,1.1064398203852424,1.3799492356955003,-1.6207410932065853,0.40678532363265074,-0.38313681817370854,2.7241283769811035,-0.7166447694372368,1,Male,46+
-0.10772703027100716,-2.10900612329843,-1.103108016741809,-2.8144367878830474,2.2084012785975506,-0.9855394712047003,-1.3323823184704522,-2.0549314393981835,1,Male,46+
-1.7444824068082474,-2.2556715386230657,-1.2782054155600697,0.3159559782093664,-0.23309415848693515,-1.126929106809673,-0.9560141305489043,1.7510602514184799,0,Male,46+
1.158195946692342,3.495577884193583,-2.7378658209778153,-2.899748187337254,2.0792253187976835,1.6587700533928718,-1.3841664075822921,-8.429387818088138,0,Female,36-45
1.635767789350977,2.183531929111131,-0.26649026533539866,0.23534582466107246,-1.7428591915148264,2.7219608606528976,1.4423536954180667,-1.303166212550111,1,Female,26-35
0.08829709183960655,-0.7461351047273896,0.5897355045506139,0.9992167930883307,0.3818173577219103,-0.4210358363881508,-0.2780525754596753,1.4431872855594525,0,Female,36-45
-1.1177280274298043,0.5907590618158118,0.49768447505446445,-2.1866731918589624,0.5847581628260631,-1.1966637283565151,1.4359288838143558,-1.2901323294830604,1,Male,26-35
,-3.013934997953668,-0.8721602767703581,-1.686268157396741,3.1095143389340234,-0.8993398539784775,-1.7541416786930433,-1.0814053560966423,1,Male,46+
1.4222776692296635,-0.03344438014238427,-1.9955139167418654,1.2954069519040656,1.9555468808829164,2.1422240804819226,0.2516651975878037,-1.8322703825493105,1,Male,46+
-2.6161701595076727,0.3776211328825141,-0.6055819230656426,-2.134006685254727,-2.3729077679301085,-1.5974247783741398,-0.45228921355080154,-0.27720483395525725,0,Female,18-25
0.5266684827998407,0.853664689977126,1.4910803237003447,-0.10306452033723545,-3.6412684922239693,0.6840139188970056,0.2775381882241993,1.887728427099597,1,Female,26-35
-1.432326044201723,-1.9559584449396763,0.7991561702619379,-3.1193765100545097,1.8098239341529478,-2.9241246545923714,-0.44196529591736655,-0.3257478647018919,0,Female,18-25
-2.416437273521697,-4.581700772462664,1.6843820253236457,1.4879184876576836,-1.9222120046350906,-3.1579829209469548,-1.029221797548689,7.588004152325923,0,Male,18-25
-0.44701389125098356,1.3860468171352534,-0.20564717415868516,0.8531382664021896,-0.2677206954937087,0.38236736382816106,1.0589980424800163,-0.33037323576152394,1,Male,36-45
1.0911224385646479,-0.03854861208801874,0.0805879875772233,-2.0372029390564537,1.8227807926401998,-0.22009444709279471,-1.155372635646666,-2.6709345813132717,0,Male,36-45
-2.3976726864655964,-1.628153093604073,-1.3714843273869803,-0.14916152600513843,-0.8044727333717576,-1.7471876069907346,-1.8597403725543131,1.1486505823536275,0,Male,26-35
1.318551670308707,-2.6685767872299895,0.08354583454646036,1.2743507339410662,1.6360709587470932,0.9415783390363149,1.3424986841611162,2.2577684994750715,1,Male,46+
0.6947463475963791,1.2374100775070165,-1.0360024184395205,-4.724027554079749,0.026273621381544654,0.8441985426836397,0.30675785732842975,-5.0408760086604865,0,Male,46+
1.251696341755714,2.230618848403317,-2.8992458175382048,-1.7439241176108156,-0.0707879398455562,2.1464057118021276,-2.3438062162602624,-5.8375851736550235,0,Female,26-35
1.478626401338482,-1.1850148427517713,-1.2331996100054476,1.3482827277660796,0.958790296492668,2.2742138715134237,1.5153491822099427,0.4265371515756925,1,Male,26-35
0.9655191894357779,-1.8097840229205846,-1.5340701968878405,1.3763153165136104,2.3877017862900733,0.39452347435412355,-2.342419134539074,-0.464596385769276,1,Female,36-45
1.8002237612753984,-1.050981560143108,-1.697298537052875,-2.135630224642202,-0.09232843646804634,2.7963017508032397,1.8493424718598832,-1.8085954776843258,1,Female,36-45
0.20192196211679314,-0.1870883333736315,-2.2186762084901335,-1.3141880299433317,-0.2660213109455605,1.252774649461571,-0.5328197098315631,-2.2490391789301696,0,Female,18-25
0.30263019141422265,-1.2704534287803808,0.1893112488423474,-3.3777819393576194,-0.33121892964912036,0.3676987007641961,2.236099444819942,-0.4969047257250298,1,Female,46+
1.2187534697168383,-1.6740733817517741,-1.3728890311481277,-0.8457268994486205,1.091390248279794,1.515285980954477,0.6565393276794775,-0.8218264587307956,1,Female,36-45
3.7345171230038856,1.4503311315095961,4.210207138945551,0.14736505910335307,-1.9878134098178843,1.4457105532373915,0.3753818665138128,1.6495934017379008,1,Male,26-35
-3.217888927204261,-1.3612498269825384,-2.269310777985284,-0.1622833692616268,-0.3028400374702708,-2.419882247950668,-3.190901647013623,0.050076463015814116,0,Male,36-45
1.2184606668346876,-2.0573517588031196,-1.6143372814793104,0.6857963844437234,2.369919843514329,1.1108526854951573,-0.5194763980871846,-0.4920133016606841,1,Female,36-45
-0.9334560767053934,0.5979584827364657,-0.2059064916515011,-2.950635238547708,-0.5152015955751337,-0.22818064727042164,2.0200264903347125,-1.6910519733751814,1,Female,46+
1.1363793990934612,1.1496935540660642,-2.2193212628961443,-3.3488670263981346,-0.2960364533350779,1.9349039540556363,-0.5463225948960105,-5.0090620879670595,0,Male,18-25
0.7401349604793905,-1.9466739734061367,-0.4011747679580303,1.786637544010472,-1.6946280609809539,0.6014131330881864,-2.514216278105544,2.7325701298354184,0,Female,36-45
0.38786446261659113,0.3704814316824733,-0.7483876565506931,-0.020353107268274884,0.45063119867343593,0.6962297053213381,-0.01530198782579939,-1.1889167476424396,1,Female,36-45
-2.380505048229654,0.9213494171947263,-1.9659489983529281,-4.02268270432323,-0.10975574195495319,-1.6283474338561077,-1.325917820844279,-4.254717880968838,0,Female,36-45
1.3026310905314245,1.4877166369791168,-1.9348543841764911,-1.1284824228206844,0.1630986679366252,1.7808182112123205,-1.5619902859559374,-4.1144603039561485,0,Female,18-25
0.4769130441154823,1.1157399915589805,-0.09305575621022966,0.27422606265737737,1.7058546757445958,0.4119572565776205,0.8643615974388527,-1.6735687956773375,1,Male,46+
0.21627715651769575,-0.09868191337052767,-2.6366194876523874,-1.1694563135526086,0.1136786043305602,1.1795966344954716,-1.3987206913978039,-2.8657194798813004,0,Female,36-45
0.10135066614868615,0.9918407664286305,2.945080700829681,-2.9325680761887263,-0.3114003031065381,-1.2602474128312608,2.07844615704463,-0.2549614392323432,1,Male,46+
-1.0884650554318043,-2.2716730026172565,0.3978562935462231,1.9495976609526187,1.1514160566280673,-2.3375297152477685,-2.848802860556254,2.7676482132403013,1,Male,36-45
-1.6606887297263122,-0.7570758171272102,-0.6672988698370304,-2.1427431314245005,-1.0483391831448743,-1.3603042818004183,-0.9339495190228261,-0.36101082206447066,0,Male,18-25
